20:50:18.485 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.clpgx_user
20:50:18.485 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [id, register_date, company, roles, name, login_name, password, salt]
20:50:18.485 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: [fk_ba9hf1jdsdcqagp79rhy6463r]
20:50:18.485 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [fk_ba9hf1jdsdcqagp79rhy6463r, primary]
20:50:18.492 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.fill_records
20:50:18.492 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [starttime, clientcode, revdata, desweight, normalfill, initweight, c_index, id, departcode, duration, filltype, worker, chipcode, producdate, fillweight, gascylindercode]
20:50:18.492 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: []
20:50:18.492 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [primary]
20:50:18.499 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.gas_tank
20:50:18.500 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [gpid, gplx, jdsj, id, xpbm, ywzt, last_check_time, ggxh, ssqy, sssf, gpbm, fpr, czsj, barcode, qjzq, sscs, medium, jdr, khbm, pz, jdfs, qybm, zdbm, abarcode, next_check_time, scrq, synx, sccj, fpsj]
20:50:18.500 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: []
20:50:18.500 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [primary]
20:50:18.500 [main] INFO  o.h.tool.hbm2ddl.SchemaUpdate - HHH000232: Schema update complete
20:50:23.860 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.301 [qtp7664470-23] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.307 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.315 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.315 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.321 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.322 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.326 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.465 [qtp7664470-23] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.465 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.660 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.661 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.665 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:50:25.670 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:true
20:52:40.905 [main] INFO  org.hibernate.ejb.Ejb3Configuration - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
20:52:40.920 [main] INFO  o.h.s.j.c.i.ConnectionProviderInitiator - HHH000130: Instantiating explicit connection provider: org.hibernate.ejb.connection.InjectedDataSourceConnectionProvider
20:52:40.922 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
20:52:40.922 [main] INFO  o.h.e.j.internal.LobCreatorBuilder - HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
20:52:40.936 [main] INFO  o.h.e.t.i.TransactionFactoryInitiator - HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jdbc.JdbcTransactionFactory
20:52:40.936 [main] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
20:52:40.993 [main] INFO  o.h.tool.hbm2ddl.SchemaUpdate - HHH000228: Running hbm2ddl schema update
20:52:40.993 [main] INFO  o.h.tool.hbm2ddl.SchemaUpdate - HHH000102: Fetching database metadata
20:52:40.993 [main] INFO  o.h.tool.hbm2ddl.SchemaUpdate - HHH000396: Updating schema
20:52:41.000 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.clpgx_company
20:52:41.001 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [logo, sssf, clsj, fax, net_adress, sscs, short_name, lx, id, lxr, address, email, lxdh, full_name]
20:52:41.001 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: []
20:52:41.001 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [primary]
20:52:41.007 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.clpgx_dept
20:52:41.007 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [id, remark, name, code]
20:52:41.008 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: []
20:52:41.008 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [primary]
20:52:41.015 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.clpgx_task
20:52:41.016 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [id, title, description, user_id]
20:52:41.016 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: [fk_e3r9c605soxhr0qas6x5oabmo]
20:52:41.016 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [fk_e3r9c605soxhr0qas6x5oabmo, primary]
20:52:41.024 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.clpgx_user
20:52:41.024 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [id, register_date, company, roles, name, login_name, password, salt]
20:52:41.024 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: [fk_ba9hf1jdsdcqagp79rhy6463r]
20:52:41.024 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [fk_ba9hf1jdsdcqagp79rhy6463r, primary]
20:52:41.030 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.fill_records
20:52:41.031 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [starttime, clientcode, revdata, desweight, normalfill, initweight, c_index, id, departcode, duration, filltype, worker, chipcode, producdate, fillweight, gascylindercode]
20:52:41.031 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: []
20:52:41.031 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [primary]
20:52:41.038 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000261: Table found: lpgx.gas_tank
20:52:41.039 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000037: Columns: [gpid, gplx, jdsj, id, xpbm, ywzt, last_check_time, ggxh, ssqy, sssf, gpbm, fpr, czsj, barcode, qjzq, sscs, medium, jdr, khbm, pz, jdfs, qybm, zdbm, abarcode, next_check_time, scrq, synx, sccj, fpsj]
